clip,slice_order,frame_idx,frame_name,timestamp_ns,rgb_path,depth_path,stereo_left_path,stereo_right_path,gaze_x,gaze_y,has_hands,source_archive,split,notes,pose_00,pose_01,pose_02,pose_03,pose_04,pose_05,pose_06,pose_07,pose_08,pose_09,pose_10,pose_11,pose_12,pose_13,pose_14,pose_15
03_assy_0_1,197,747,000747.jpg,74700000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000747.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000747.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000747.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000747.jpg,940,250,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.984954145496479,0.09991973540359105,0.14100133951908816,0.042,-0.0034263553330560396,0.8044535760861253,-0.594005643080414,-0.01,-0.1727819184938993,-0.5855514412919849,-0.7920075241072188,-0.281,0.0,0.0,0.0,1.0
03_assy_0_1,198,748,000748.jpg,74800000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000748.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000748.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000748.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000748.jpg,958,266,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9894845136355208,0.0889504500374275,0.11405356072309224,0.042,0.0028879774378135444,0.8005332152931562,-0.5992814287116863,-0.015,-0.1446100164642673,-0.5926503089095124,-0.7923721060762197,-0.297,0.0,0.0,0.0,1.0
03_assy_0_1,199,749,000749.jpg,74900000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000749.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000749.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000749.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000749.jpg,986,280,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9940441038575861,0.07398074085214251,0.0800198073537835,0.039,0.007900599800815745,0.7812609960497728,-0.6241544973595113,-0.022,-0.10869176651778109,-0.6198048935223769,-0.7771923789236223,-0.31,0.0,0.0,0.0,1.0
03_assy_0_1,200,750,000750.jpg,75000000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000750.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000750.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000750.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000750.jpg,0,0,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9988765714109313,0.04197701642646604,0.021989205949168193,0.032,0.015427567826046729,0.7268122240472012,-0.6866629312308432,-0.034,-0.044806084824669315,-0.6855522744966231,-0.7266433056838763,-0.317,0.0,0.0,0.0,1.0
03_assy_0_1,201,751,000751.jpg,75100000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000751.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000751.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000751.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000751.jpg,0,0,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9974520271353409,0.0069503503767493514,-0.07100102952239216,0.024,0.057788968214941984,0.6622954419459289,-0.7470108317355909,-0.044,0.04183167121035935,-0.7492105446450198,-0.661009584708468,-0.317,0.0,0.0,0.0,1.0
03_assy_0_1,202,752,000752.jpg,75200000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000752.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000752.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000752.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000752.jpg,0,0,False,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9893630822588411,-0.011011739745048198,-0.14504976060329444,0.016,0.10432476668387695,0.6411862736003565,-0.7602608141965779,-0.044,0.1013757097121413,-0.7673062648866333,-0.6332172307716234,-0.314,0.0,0.0,0.0,1.0
03_assy_0_1,203,753,000753.jpg,75300000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000753.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000753.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000753.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000753.jpg,0,0,False,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9862959132342222,-0.003902728513800885,-0.16493980795314162,0.012,0.12057194398072665,0.6653492544905242,-0.7367311421906991,-0.04,0.11261783989306574,-0.7465220279797852,-0.6557606910137024,-0.309,0.0,0.0,0.0,1.0
03_assy_0_1,204,754,000754.jpg,75400000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000754.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000754.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000754.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000754.jpg,0,0,False,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9879021401024493,0.02494075814068604,-0.15305985810906966,0.011,0.12623497966271832,0.7026245441402441,-0.7002738606297305,-0.034,0.09007825203984493,-0.7111235536494921,-0.6972726869413173,-0.305,0.0,0.0,0.0,1.0
03_assy_0_1,205,755,000755.jpg,75500000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000755.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000755.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000755.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000755.jpg,0,0,False,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9905760537575371,0.0430191168194695,-0.13003244714384868,0.01,0.12032646079826363,0.7268544544566502,-0.6761687251480131,-0.028,0.0654264820535912,-0.6854428915851402,-0.7251809552253098,-0.3,0.0,0.0,0.0,1.0
03_assy_0_1,206,756,000756.jpg,75600000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000756.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000756.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000756.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000756.jpg,0,0,False,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9922689292977126,0.049036896858254256,-0.11400769577920641,0.008,0.11289309377028267,0.7382211328208746,-0.6650448920453708,-0.025,0.05155115255108572,-0.6727740644549087,-0.7380498200443363,-0.294,0.0,0.0,0.0,1.0
03_assy_0_1,207,757,000757.jpg,75700000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000757.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000757.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000757.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000757.jpg,0,0,False,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9935113435705545,0.04599067134684694,-0.10401955751539219,0.007,0.10368032115804482,0.7421870042516753,-0.6621244911075926,-0.022,0.0467504139147062,-0.6686129739011876,-0.7421395353502019,-0.287,0.0,0.0,0.0,1.0
03_assy_0_1,208,758,000758.jpg,75800000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000758.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000758.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000758.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000758.jpg,0,0,False,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9937489657475823,0.043068981791821066,-0.10299541680592593,0.008,0.10053890179736118,0.7463018555465194,-0.6579707209543618,-0.021,0.0485275416747149,-0.6642127695364174,-0.7459668052157353,-0.279,0.0,0.0,0.0,1.0
03_assy_0_1,209,759,000759.jpg,75900000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000759.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000759.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000759.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000759.jpg,0,0,False,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9944631111212426,0.03801333787779301,-0.09796992784751786,0.009,0.09394915822225415,0.739295306286246,-0.6667953252479022,-0.019,0.04708159182089074,-0.6723075458794989,-0.7387732314215888,-0.27,0.0,0.0,0.0,1.0
03_assy_0_1,210,760,000760.jpg,76000000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000760.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000760.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000760.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000760.jpg,0,0,False,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9948013389265398,0.03404981205800736,-0.09597346700405308,0.009,0.09023765031797154,0.7315283552419246,-0.6758131634868738,-0.018,0.047196001261284634,-0.6809602600562377,-0.7307979622912792,-0.262,0.0,0.0,0.0,1.0
03_assy_0_1,211,761,000761.jpg,76100000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000761.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000761.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000761.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000761.jpg,0,0,False,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9954019378196155,0.029954163123372696,-0.09098203282260112,0.009,0.08425269025940445,0.7256698109910904,-0.6828651474487535,-0.017,0.04556826054401624,-0.6873907720705403,-0.7248568549053386,-0.257,0.0,0.0,0.0,1.0
03_assy_0_1,212,762,000762.jpg,76200000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000762.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000762.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000762.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000762.jpg,389,1061,False,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9957781804056446,0.026008856642572555,-0.08803041976595181,0.008,0.07878404283633184,0.7343044006542635,-0.6742329877528583,-0.015,0.04710509550342301,-0.6783218900757435,-0.7332533828232123,-0.256,0.0,0.0,0.0,1.0
03_assy_0_1,213,763,000763.jpg,76300000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000763.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000763.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000763.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000763.jpg,0,0,False,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9984774430723368,0.03799366459016171,-0.03999096306340614,0.012,0.054916789222220486,0.752889480769839,-0.6558517942398607,-0.013,0.005190562325088629,-0.6570493978363672,-0.7538296537452057,-0.258,0.0,0.0,0.0,1.0
03_assy_0_1,214,764,000764.jpg,76400000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000764.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000764.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000764.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000764.jpg,0,0,False,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9965046763971549,0.06199482155728146,0.055991713839482274,0.018,0.013343536683542582,0.7797832461654504,-0.625907372562784,-0.009,-0.08246441624953513,-0.6229724962626789,-0.7778848815556644,-0.262,0.0,0.0,0.0,1.0
03_assy_0_1,215,765,000765.jpg,76500000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000765.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000765.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000765.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000765.jpg,985,332,False,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9899763263160867,0.07901919681595122,0.1170591297945912,0.023,-0.007326220642775955,0.7989869489844196,-0.601303735098712,-0.008,-0.1410432551552833,-0.5961340636862908,-0.7903992524592055,-0.266,0.0,0.0,0.0,1.0
03_assy_0_1,216,766,000766.jpg,76600000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000766.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000766.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000766.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000766.jpg,983,330,False,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9830345173848504,0.0980041856360745,0.1550429528477324,0.029,-0.011684475334302523,0.8101093297821071,-0.586162389475943,-0.006,-0.18304811025000067,-0.5780294572059412,-0.7952203065415951,-0.269,0.0,0.0,0.0,1.0
03_assy_0_1,217,767,000767.jpg,76700000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000767.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000767.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000767.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000767.jpg,983,308,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9804449085849625,0.1009743866506529,0.16891404462136705,0.033,-0.013766402548914333,0.821036575530204,-0.5707095827147962,-0.004,-0.1963116588251599,-0.5618746433877936,-0.8035910761868585,-0.274,0.0,0.0,0.0,1.0
03_assy_0_1,218,768,000768.jpg,76800000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000768.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000768.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000768.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000768.jpg,938,315,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.98336058747266,0.09791039522839742,0.15302127143519698,0.037,-0.005339996945124367,0.826386315561422,-0.5630782733203653,-0.005,-0.1815859009891773,-0.5545261147674084,-0.8121128915384311,-0.285,0.0,0.0,0.0,1.0
03_assy_0_1,219,769,000769.jpg,76900000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000769.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000769.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000769.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000769.jpg,935,320,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9914372023206974,0.08398877017798656,0.09999080126940536,0.037,0.010838482651008468,0.8160024432813647,-0.5779468313371628,-0.011,-0.1301337817337687,-0.57191424098621,-0.8099254902821834,-0.299,0.0,0.0,0.0,1.0
03_assy_0_1,220,770,000770.jpg,77000000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000770.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000770.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000770.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000770.jpg,0,0,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.997833989003652,0.046035564832711665,-0.046989968712405565,0.029,0.06539618331279684,0.7714955349093582,-0.6328648977649515,-0.021,0.0071182580157454715,-0.634567070044969,-0.7728350173338192,-0.309,0.0,0.0,0.0,1.0
03_assy_0_1,221,771,000771.jpg,77100000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000771.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000771.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000771.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000771.jpg,0,0,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9837198672298328,0.030996300144344638,-0.17701540100986093,0.02,0.13837472806713183,0.7591350604995762,-0.6360553392218732,-0.024,0.11466323495204342,-0.6501947318286011,-0.751065345527715,-0.318,0.0,0.0,0.0,1.0
03_assy_0_1,222,772,000772.jpg,77200000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000772.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000772.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000772.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000772.jpg,0,0,False,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9745929597241986,0.030006298395232972,-0.22196437757586923,0.016,0.16761729079295662,0.7550347212536468,-0.6338982674914464,-0.026,0.1485698713846661,-0.6549978563003426,-0.7408810981248608,-0.325,0.0,0.0,0.0,1.0
03_assy_0_1,223,773,000773.jpg,77300000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000773.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000773.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000773.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000773.jpg,0,0,False,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9741579093812777,0.02877361386944899,-0.22402778116740396,0.013,0.17136537233323035,0.7402898778000462,-0.6500806149946989,-0.03,0.1471403301443616,-0.6716717769652708,-0.7260900407479253,-0.326,0.0,0.0,0.0,1.0
03_assy_0_1,224,774,000774.jpg,77400000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000774.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000774.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000774.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000774.jpg,0,0,False,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9752420281389557,0.030920590891472415,-0.21896781409681784,0.01,0.17174870679118898,0.729648674077209,-0.6619027074524814,-0.03,0.13930315239423177,-0.6831227777466456,-0.7168946242347871,-0.325,0.0,0.0,0.0,1.0
03_assy_0_1,225,775,000775.jpg,77500000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000775.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000775.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000775.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000775.jpg,0,0,False,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9773398018606878,0.039229211624648624,-0.20800956866024262,0.007,0.1701986469631155,0.7298959504027175,-0.6620304541013491,-0.03,0.1258544090242231,-0.6824316599785083,-0.7200331222854551,-0.321,0.0,0.0,0.0,1.0
03_assy_0_1,226,776,000776.jpg,77600000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000776.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000776.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000776.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000776.jpg,0,0,False,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9802922435728324,0.04603874760317247,-0.19211338035148381,0.003,0.16474793546861752,0.7271713026115759,-0.6663932880942095,-0.029,0.10901942464428412,-0.6849104542765538,-0.7204251763180642,-0.316,0.0,0.0,0.0,1.0
