clip,slice_order,frame_idx,frame_name,timestamp_ns,rgb_path,depth_path,stereo_left_path,stereo_right_path,gaze_x,gaze_y,has_hands,source_archive,split,notes,pose_00,pose_01,pose_02,pose_03,pose_04,pose_05,pose_06,pose_07,pose_08,pose_09,pose_10,pose_11,pose_12,pose_13,pose_14,pose_15
03_assy_1_3,72,422,000422.jpg,42200000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/rgb/000422.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/depth/000422.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_left/000422.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_right/000422.jpg,547,385,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.982165850591719,0.1830299015822479,0.04301507942847281,0.059,0.09577306090296632,0.6839092269640259,-0.7232535448089731,-0.027,-0.1617954348451213,-0.7062352472089319,-0.6892416215399481,-0.266,0.0,0.0,0.0,1.0
03_assy_1_3,73,423,000423.jpg,42300000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/rgb/000423.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/depth/000423.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_left/000423.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_right/000423.jpg,537,394,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9808878199034884,0.1899865354335777,0.042002394204706445,0.06,0.09944499556772862,0.6750472344637723,-0.731041670562867,-0.029,-0.1672416742965582,-0.7128929425914938,-0.6810388203191688,-0.266,0.0,0.0,0.0,1.0
03_assy_1_3,74,424,000424.jpg,42400000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/rgb/000424.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/depth/000424.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_left/000424.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_right/000424.jpg,673,509,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9797916313560368,0.1969342233839329,0.03500386814115621,0.061,0.10826114195765679,0.6692795447539559,-0.7350812309642804,-0.029,-0.1681900242781965,-0.7164368797277991,-0.6770748209017929,-0.263,0.0,0.0,0.0,1.0
03_assy_1_3,75,425,000425.jpg,42500000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/rgb/000425.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/depth/000425.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_left/000425.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_right/000425.jpg,679,504,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9786374384453277,0.2020509751269089,0.03800220419176654,0.062,0.10985783824761605,0.6701587516620364,-0.734042575704122,-0.029,-0.17378152792724577,-0.7141867059957405,-0.6780393274215188,-0.26,0.0,0.0,0.0,1.0
03_assy_1_3,76,426,000426.jpg,42600000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/rgb/000426.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/depth/000426.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_left/000426.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_right/000426.jpg,746,476,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9766000810111947,0.2109253126587568,0.041985643364534336,0.063,0.11206260389398194,0.6657103384083137,-0.7377477334053889,-0.03,-0.18355994818431579,-0.7157794756879342,-0.6737696101832414,-0.258,0.0,0.0,0.0,1.0
03_assy_1_3,77,427,000427.jpg,42700000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/rgb/000427.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/depth/000427.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_left/000427.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_right/000427.jpg,728,466,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9764934173216998,0.2110081638848374,0.044001826113676354,0.062,0.10975360374670513,0.6624406154204906,-0.7410307534144132,-0.03,-0.1855121354305422,-0.7187822937547024,-0.670027806730981,-0.255,0.0,0.0,0.0,1.0
03_assy_1_3,78,428,000428.jpg,42800000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/rgb/000428.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/depth/000428.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_left/000428.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_right/000428.jpg,676,418,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.977106014812882,0.2089573285038665,0.04000838263433484,0.061,0.11123523839645146,0.6620540464057809,-0.7411552883010528,-0.03,-0.18135754066311313,-0.7197369481291477,-0.6701404091251085,-0.254,0.0,0.0,0.0,1.0
03_assy_1_3,79,429,000429.jpg,42900000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/rgb/000429.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/depth/000429.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_left/000429.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_right/000429.jpg,670,415,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.976932570321655,0.20896688154866963,0.04399540272061099,0.061,0.10785284552982062,0.6606316052408537,-0.7429223686684993,-0.031,-0.1843109241359424,-0.721040029799121,-0.6679302049401851,-0.254,0.0,0.0,0.0,1.0
03_assy_1_3,80,430,000430.jpg,43000000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/rgb/000430.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/depth/000430.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_left/000430.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_right/000430.jpg,665,417,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9775848618688717,0.2058952117938024,0.04398863040836927,0.061,0.10526579398948248,0.65892405652347,-0.7448074921417069,-0.031,-0.1823374631297219,-0.7234820312178044,-0.6658279057266804,-0.255,0.0,0.0,0.0,1.0
03_assy_1_3,81,431,000431.jpg,43100000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/rgb/000431.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/depth/000431.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_left/000431.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_right/000431.jpg,609,498,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9778088681519373,0.20503675747536562,0.043008667119724925,0.062,0.10449205189000445,0.6552494487404752,-0.748150767571029,-0.033,-0.18157981290673209,-0.7270543913692369,-0.6621334333315791,-0.257,0.0,0.0,0.0,1.0
03_assy_1_3,82,432,000432.jpg,43200000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/rgb/000432.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/depth/000432.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_left/000432.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_right/000432.jpg,608,491,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9781971130816647,0.2029650953112642,0.043995204784003566,0.061,0.10161961329237115,0.6525299836900734,-0.7509181543815154,-0.033,-0.18111836503515016,-0.7300751950797412,-0.6589281807422354,-0.257,0.0,0.0,0.0,1.0
03_assy_1_3,83,433,000433.jpg,43300000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/rgb/000433.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/depth/000433.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_left/000433.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_right/000433.jpg,619,358,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9791044141341931,0.19897820057698257,0.04197882702130507,0.061,0.10106564446944781,0.6552482086570097,-0.7486224152132738,-0.033,-0.1764660922979645,-0.7287368940481374,-0.6616662735262847,-0.258,0.0,0.0,0.0,1.0
03_assy_1_3,84,434,000434.jpg,43400000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/rgb/000434.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/depth/000434.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_left/000434.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_right/000434.jpg,616,359,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.979879604199974,0.1951214248256168,0.041995128847564143,0.06,0.0976058045732171,0.6519971421800771,-0.7519127831754341,-0.033,-0.1740949975918817,-0.7326850320315228,-0.6579236852785049,-0.258,0.0,0.0,0.0,1.0
03_assy_1_3,85,435,000435.jpg,43500000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/rgb/000435.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/depth/000435.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_left/000435.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_right/000435.jpg,611,352,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9803642048976285,0.19288588221054237,0.04100075852104902,0.059,0.09708985091763568,0.6531092496968982,-0.7510138938855565,-0.033,-0.17163795210917626,-0.7322863814138669,-0.6590121918383246,-0.258,0.0,0.0,0.0,1.0
03_assy_1_3,86,436,000436.jpg,43600000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/rgb/000436.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/depth/000436.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_left/000436.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_right/000436.jpg,595,424,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9809635353691911,0.19002248441923136,0.04002496334940018,0.059,0.09553150230911231,0.6516622346866656,-0.7524693109687233,-0.033,-0.169068844979026,-0.7343213106660628,-0.657410023013898,-0.258,0.0,0.0,0.0,1.0
03_assy_1_3,87,437,000437.jpg,43700000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/rgb/000437.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/depth/000437.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_left/000437.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_right/000437.jpg,595,424,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9813656972043509,0.18794172294591635,0.03999096306340614,0.058,0.09382735496855611,0.6503362826984113,-0.7538296537452057,-0.034,-0.1676836181927825,-0.7360303174340935,-0.6558517942398607,-0.258,0.0,0.0,0.0,1.0
03_assy_1_3,88,438,000438.jpg,43800000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/rgb/000438.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/depth/000438.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_left/000438.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_right/000438.jpg,601,428,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9822500879549845,0.18388731662916402,0.03701647599854505,0.057,0.09297966128476125,0.6487079531024426,-0.7553361994297707,-0.034,-0.16290962924209348,-0.7384872689251758,-0.6542912244067154,-0.258,0.0,0.0,0.0,1.0
03_assy_1_3,89,439,000439.jpg,43900000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/rgb/000439.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/depth/000439.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_left/000439.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_right/000439.jpg,610,474,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9829650423412291,0.18003293243898644,0.036984709982979744,0.057,0.09012708752912084,0.6475350399905342,-0.7566871745166396,-0.034,-0.16017750662506883,-0.7404637163439386,-0.6527301518617776,-0.258,0.0,0.0,0.0,1.0
03_assy_1_3,90,440,000440.jpg,44000000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/rgb/000440.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/depth/000440.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_left/000440.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_right/000440.jpg,621,489,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9834099221419549,0.17798949917098753,0.03499518849235072,0.055,0.09069870761397471,0.649542499160652,-0.7548962089064225,-0.033,-0.15709446034125088,-0.7391984036569583,-0.6549099560711348,-0.258,0.0,0.0,0.0,1.0
03_assy_1_3,91,441,000441.jpg,44100000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/rgb/000441.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/depth/000441.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_left/000441.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_right/000441.jpg,632,498,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.984379528828418,0.17293657602630644,0.03301338964480209,0.055,0.08989926303509513,0.6549515743453074,-0.7503043101091383,-0.032,-0.15137722989039262,-0.7356163238638066,-0.6602677928960418,-0.257,0.0,0.0,0.0,1.0
03_assy_1_3,92,442,000442.jpg,44200000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/rgb/000442.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/depth/000442.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_left/000442.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_right/000442.jpg,637,506,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9853816793126093,0.16804610357089636,0.02799023311266822,0.054,0.09157867646987289,0.6610412114567754,-0.7447401310334937,-0.03,-0.14365337479881313,-0.7312899724667353,-0.6667673387910609,-0.257,0.0,0.0,0.0,1.0
03_assy_1_3,93,443,000443.jpg,44300000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/rgb/000443.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/depth/000443.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_left/000443.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_right/000443.jpg,425,275,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9865833802208807,0.16295153378233537,0.010001575372191452,0.053,0.10377379113514844,0.6732296506613099,-0.7321153172444143,-0.028,-0.12603267094440154,-0.7212549030047805,-0.6811072828462379,-0.257,0.0,0.0,0.0,1.0
03_assy_1_3,94,444,000444.jpg,44400000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/rgb/000444.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/depth/000444.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_left/000444.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_right/000444.jpg,436,290,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9879240556596321,0.15400249745458983,-0.017008557457142966,0.051,0.11877891402081353,0.6822954513335426,-0.7213629368588281,-0.026,-0.09948683246068327,-0.7146720561679368,-0.6923483388437018,-0.257,0.0,0.0,0.0,1.0
03_assy_1_3,95,445,000445.jpg,44500000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/rgb/000445.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/depth/000445.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_left/000445.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_right/000445.jpg,463,303,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9880167082910517,0.1519683080839212,-0.026992915289482753,0.051,0.12547831985095334,0.6890041318516092,-0.7138126487663217,-0.024,-0.08987867035674614,-0.7086458492290212,-0.6998163223199232,-0.256,0.0,0.0,0.0,1.0
03_assy_1_3,96,446,000446.jpg,44600000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/rgb/000446.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/depth/000446.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_left/000446.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_right/000446.jpg,491,311,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9876992371547626,0.15305883457704486,-0.03198765514721011,0.052,0.13124069588778617,0.7002514055352939,-0.7017291847919217,-0.022,-0.08500645073633913,-0.697295462629553,-0.7117253270254249,-0.257,0.0,0.0,0.0,1.0
03_assy_1_3,97,447,000447.jpg,44700000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/rgb/000447.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/depth/000447.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_left/000447.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_right/000447.jpg,508,324,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9874104139606309,0.15402348601274893,-0.03601999664875081,0.056,0.1363537363992398,0.7133822193051668,-0.6873816027136613,-0.019,-0.080176885522338,-0.6836392140125636,-0.7254027102873426,-0.259,0.0,0.0,0.0,1.0
03_assy_1_3,98,448,000448.jpg,44800000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/rgb/000448.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/depth/000448.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_left/000448.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_right/000448.jpg,510,343,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9880595859693245,0.15092308966421902,-0.03099154046402241,0.058,0.13141932232321873,0.7205699390392147,-0.6808141630967504,-0.017,-0.0804190045588291,-0.6767578473569618,-0.7318002457956259,-0.259,0.0,0.0,0.0,1.0
03_assy_1_3,99,449,000449.jpg,44900000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/rgb/000449.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/depth/000449.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_left/000449.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_right/000449.jpg,505,360,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9891754404953249,0.142002448111883,-0.03697637963770762,0.059,0.12926468983407366,0.7240119931864866,-0.6775671728206965,-0.015,-0.0694448549784693,-0.6750125468851397,-0.7345307846950027,-0.261,0.0,0.0,0.0,1.0
03_assy_1_3,100,450,000450.jpg,45000000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/rgb/000450.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/depth/000450.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_left/000450.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_right/000450.jpg,510,374,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9899514069326973,0.13701169059208443,-0.03498583360550399,0.061,0.12398011130771842,0.721971796113114,-0.6807243624385204,-0.016,-0.06800841059824023,-0.6782215878739803,-0.731703719977969,-0.264,0.0,0.0,0.0,1.0
03_assy_1_3,101,451,000451.jpg,45100000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/rgb/000451.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/depth/000451.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_left/000451.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_1_3/stereo_right/000451.jpg,504,377,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9895177474992612,0.14205102193653057,-0.02600258738617379,0.064,0.12101574428349864,0.7174019252774063,-0.686068267189047,-0.018,-0.07880239221939377,-0.6820234488454616,-0.7270723472980133,-0.267,0.0,0.0,0.0,1.0
