clip,frame_idx,predicted_state,state_conf,top_k_states,dominant_components,reason_flags,state_origin,base_state_origin,base_state_name,oracle_step_hints,frame_name,source_label_frame_idx
03_assy_1_3,471,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000471.jpg,
03_assy_1_3,472,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000472.jpg,
03_assy_1_3,473,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000473.jpg,
03_assy_1_3,474,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000474.jpg,
03_assy_1_3,475,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000475.jpg,
03_assy_1_3,476,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000476.jpg,
03_assy_1_3,477,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000477.jpg,
03_assy_1_3,478,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000478.jpg,
03_assy_1_3,479,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000479.jpg,
03_assy_1_3,480,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000480.jpg,
03_assy_1_3,481,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000481.jpg,
03_assy_1_3,482,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000482.jpg,
03_assy_1_3,483,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000483.jpg,
03_assy_1_3,484,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000484.jpg,
03_assy_1_3,485,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000485.jpg,
03_assy_1_3,486,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000486.jpg,
03_assy_1_3,487,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000487.jpg,
03_assy_1_3,488,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000488.jpg,
03_assy_1_3,489,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000489.jpg,
03_assy_1_3,490,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000490.jpg,
03_assy_1_3,491,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000491.jpg,
03_assy_1_3,492,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000492.jpg,
03_assy_1_3,493,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000493.jpg,
03_assy_1_3,494,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000494.jpg,
03_assy_1_3,495,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000495.jpg,
03_assy_1_3,496,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000496.jpg,
03_assy_1_3,497,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000497.jpg,
03_assy_1_3,498,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000498.jpg,
03_assy_1_3,499,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000499.jpg,
03_assy_1_3,500,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000500.jpg,
03_assy_1_3,501,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000501.jpg,
03_assy_1_3,502,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000502.jpg,
03_assy_1_3,503,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000503.jpg,
03_assy_1_3,504,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000504.jpg,
03_assy_1_3,505,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000505.jpg,
03_assy_1_3,506,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000506.jpg,
03_assy_1_3,507,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000507.jpg,
03_assy_1_3,508,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000508.jpg,
03_assy_1_3,509,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000509.jpg,
03_assy_1_3,510,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000510.jpg,
03_assy_1_3,511,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000511.jpg,
03_assy_1_3,512,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000512.jpg,
03_assy_1_3,513,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000513.jpg,
03_assy_1_3,514,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000514.jpg,
03_assy_1_3,515,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000515.jpg,
03_assy_1_3,516,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000516.jpg,
03_assy_1_3,517,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000517.jpg,
03_assy_1_3,518,10010100000,0.9,"[[""10010100000"", 0.9]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""seeded_initial_state""]",seeded_initial_state,seeded_initial_state,10010100000,[],000518.jpg,
03_assy_1_3,519,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000519.jpg,519
03_assy_1_3,520,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000520.jpg,520
03_assy_1_3,521,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000521.jpg,521
03_assy_1_3,522,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000522.jpg,522
03_assy_1_3,523,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000523.jpg,523
03_assy_1_3,524,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000524.jpg,524
03_assy_1_3,525,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000525.jpg,525
03_assy_1_3,526,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000526.jpg,526
03_assy_1_3,527,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000527.jpg,527
03_assy_1_3,528,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000528.jpg,528
03_assy_1_3,529,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000529.jpg,529
03_assy_1_3,530,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000530.jpg,530
03_assy_1_3,531,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000531.jpg,531
03_assy_1_3,532,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000532.jpg,532
03_assy_1_3,533,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000533.jpg,533
03_assy_1_3,534,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000534.jpg,534
03_assy_1_3,535,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000535.jpg,535
03_assy_1_3,536,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000536.jpg,536
03_assy_1_3,537,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000537.jpg,537
03_assy_1_3,538,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000538.jpg,538
03_assy_1_3,539,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000539.jpg,539
03_assy_1_3,540,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000540.jpg,540
03_assy_1_3,541,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000541.jpg,541
03_assy_1_3,542,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000542.jpg,542
03_assy_1_3,543,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000543.jpg,543
03_assy_1_3,544,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000544.jpg,544
03_assy_1_3,545,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000545.jpg,545
03_assy_1_3,546,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000546.jpg,546
03_assy_1_3,547,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000547.jpg,547
03_assy_1_3,548,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000548.jpg,548
03_assy_1_3,549,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000549.jpg,549
03_assy_1_3,550,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000550.jpg,550
03_assy_1_3,551,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000551.jpg,551
03_assy_1_3,552,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000552.jpg,552
03_assy_1_3,553,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000553.jpg,553
03_assy_1_3,554,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000554.jpg,554
03_assy_1_3,555,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000555.jpg,555
03_assy_1_3,556,10010100000,0.97,"[[""10010100000"", 0.97]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,10010100000,[],000556.jpg,
03_assy_1_3,557,10010100000,0.97,"[[""10010100000"", 0.97]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,10010100000,[],000557.jpg,
03_assy_1_3,558,10010100000,0.97,"[[""10010100000"", 0.97]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,10010100000,[],000558.jpg,
03_assy_1_3,559,10010100000,0.97,"[[""10010100000"", 0.97]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,10010100000,[],000559.jpg,
03_assy_1_3,560,10010100000,0.97,"[[""10010100000"", 0.97]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,10010100000,[],000560.jpg,
03_assy_1_3,561,10010100000,0.97,"[[""10010100000"", 0.97]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,10010100000,[],000561.jpg,
03_assy_1_3,562,10010100000,0.97,"[[""10010100000"", 0.97]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,10010100000,[],000562.jpg,
03_assy_1_3,563,10010100000,0.97,"[[""10010100000"", 0.97]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,10010100000,[],000563.jpg,
03_assy_1_3,564,10010100000,0.97,"[[""10010100000"", 0.97]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,10010100000,[],000564.jpg,
03_assy_1_3,565,10010100000,0.97,"[[""10010100000"", 0.97]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,10010100000,[],000565.jpg,
03_assy_1_3,566,10010100000,0.97,"[[""10010100000"", 0.97]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,10010100000,[],000566.jpg,
03_assy_1_3,567,10010100000,0.97,"[[""10010100000"", 0.97]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,10010100000,[],000567.jpg,
03_assy_1_3,568,10010100000,0.97,"[[""10010100000"", 0.97]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,10010100000,[],000568.jpg,
03_assy_1_3,569,10010100000,0.97,"[[""10010100000"", 0.97]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,10010100000,[],000569.jpg,
03_assy_1_3,570,10010100000,0.97,"[[""10010100000"", 0.97]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,10010100000,[],000570.jpg,
03_assy_1_3,571,10010100000,0.97,"[[""10010100000"", 0.97]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,10010100000,[],000571.jpg,
03_assy_1_3,572,10010100000,0.97,"[[""10010100000"", 0.97]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,10010100000,[],000572.jpg,
03_assy_1_3,573,10010100000,0.97,"[[""10010100000"", 0.97]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,10010100000,[],000573.jpg,
03_assy_1_3,574,10010100000,0.97,"[[""10010100000"", 0.97]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,10010100000,[],000574.jpg,
03_assy_1_3,575,10010100000,0.97,"[[""10010100000"", 0.97]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,10010100000,[],000575.jpg,
03_assy_1_3,576,10010100000,0.97,"[[""10010100000"", 0.97]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,10010100000,[],000576.jpg,
03_assy_1_3,577,10010100000,0.97,"[[""10010100000"", 0.97]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,10010100000,[],000577.jpg,
03_assy_1_3,578,10010100000,0.97,"[[""10010100000"", 0.97]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,10010100000,[],000578.jpg,
03_assy_1_3,579,10010100000,0.97,"[[""10010100000"", 0.97]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,10010100000,[],000579.jpg,
03_assy_1_3,580,10010100000,0.97,"[[""10010100000"", 0.97]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,10010100000,[],000580.jpg,
03_assy_1_3,581,10010100000,0.97,"[[""10010100000"", 0.97]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,10010100000,[],000581.jpg,
03_assy_1_3,582,10010100000,0.97,"[[""10010100000"", 0.97]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,10010100000,[],000582.jpg,
03_assy_1_3,583,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000583.jpg,583
03_assy_1_3,584,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000584.jpg,584
03_assy_1_3,585,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000585.jpg,585
03_assy_1_3,586,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000586.jpg,586
03_assy_1_3,587,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000587.jpg,587
03_assy_1_3,588,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000588.jpg,588
03_assy_1_3,589,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000589.jpg,589
03_assy_1_3,590,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000590.jpg,590
03_assy_1_3,591,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000591.jpg,591
03_assy_1_3,592,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000592.jpg,592
03_assy_1_3,593,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000593.jpg,593
03_assy_1_3,594,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000594.jpg,594
03_assy_1_3,595,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000595.jpg,595
03_assy_1_3,596,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000596.jpg,596
03_assy_1_3,597,10010100000,1.0,"[[""10010100000"", 1.0]]","[""base"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,10010100000,[],000597.jpg,597
