source_artifact,source_id,reference_field,target_artifact,target_id,status,message
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_4_front_chassis_pin->Source::3e9e862a166e7097,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_4_front_chassis_pin,Source::3e9e862a166e7097",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasAction::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_5_install->Source::71af7a188e6b809a,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasAction::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_5_install,Source::71af7a188e6b809a",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasInstallTarget::rear_rear_chassis_pin_rear_chassis->Source::7b7712e022af385f,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasInstallTarget::rear_rear_chassis_pin_rear_chassis,Source::7b7712e022af385f",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasLabel::rear_rear_chassis_pin_rear_rear_chassis_pin->Source::954ccef518381680,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasLabel::rear_rear_chassis_pin_rear_rear_chassis_pin,Source::954ccef518381680",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasParentComponent::rear_rear_chassis_pin_rear_chassis->Source::dab692f89a0b0a30,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasParentComponent::rear_rear_chassis_pin_rear_chassis,Source::dab692f89a0b0a30",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasRequiredCondition::rear_rear_chassis_pin_aligned_rear_rear_chassis_pin_rear_chassis->Source::ddce311badfb2c9f,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasRequiredCondition::rear_rear_chassis_pin_aligned_rear_rear_chassis_pin_rear_chassis,Source::ddce311badfb2c9f",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasSafetyRequirement::rear_rear_chassis_pin_secured_base_workspace->Source::d78c2ab5a9752856,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasSafetyRequirement::rear_rear_chassis_pin_secured_base_workspace,Source::d78c2ab5a9752856",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasTimeWindow::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_5_178_8_273_5->Source::b76dc6b0163fce4c,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasTimeWindow::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_5_178_8_273_5,Source::b76dc6b0163fce4c",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::isA::rear_rear_chassis_pin_chassispin->Source::887e455f49029c74,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::isA::rear_rear_chassis_pin_chassispin,Source::887e455f49029c74",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::isA::rear_rear_chassis_pin_component->Source::887e455f49029c74,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::isA::rear_rear_chassis_pin_component,Source::887e455f49029c74",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::isA::rear_rear_chassis_pin_fastener->Source::887e455f49029c74,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::isA::rear_rear_chassis_pin_fastener,Source::887e455f49029c74",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::requiresInstalledBefore::rear_rear_chassis_pin_rear_chassis_base->Source::7b7712e022af385f,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::requiresInstalledBefore::rear_rear_chassis_pin_rear_chassis_base,Source::7b7712e022af385f",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_5_rear_rear_chassis_pin->Source::3e9e862a166e7097,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_5_rear_rear_chassis_pin,Source::3e9e862a166e7097",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::hasAction::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_6_install->Source::71af7a188e6b809a,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::hasAction::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_6_install,Source::71af7a188e6b809a",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::hasInstallTarget::front_bracket_front_chassis->Source::79dbd827a5b0b380,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::hasInstallTarget::front_bracket_front_chassis,Source::79dbd827a5b0b380",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::hasLabel::front_bracket_front_bracket->Source::954ccef518381680,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::hasLabel::front_bracket_front_bracket,Source::954ccef518381680",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::hasParentComponent::front_bracket_front_chassis->Source::9a3eb94d8526dad4,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::hasParentComponent::front_bracket_front_chassis,Source::9a3eb94d8526dad4",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::hasTimeWindow::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_6_178_8_273_5->Source::b76dc6b0163fce4c,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::hasTimeWindow::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_6_178_8_273_5,Source::b76dc6b0163fce4c",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::isA::front_bracket_bracket->Source::6f623f7edb338176,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::isA::front_bracket_bracket,Source::6f623f7edb338176",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::isA::front_bracket_component->Source::6f623f7edb338176,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::isA::front_bracket_component,Source::6f623f7edb338176",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::requiresInstalledBefore::front_bracket_front_chassis_base->Source::79dbd827a5b0b380,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::requiresInstalledBefore::front_bracket_front_chassis_base,Source::79dbd827a5b0b380",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_6_front_bracket->Source::3e9e862a166e7097,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_6_front_bracket,Source::3e9e862a166e7097",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasAction::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_7_install->Source::71af7a188e6b809a,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasAction::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_7_install,Source::71af7a188e6b809a",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasInstallTarget::front_bracket_screw_front_bracket->Source::6fbf312f51873e79,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasInstallTarget::front_bracket_screw_front_bracket,Source::6fbf312f51873e79",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasLabel::front_bracket_screw_front_bracket_screw->Source::954ccef518381680,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasLabel::front_bracket_screw_front_bracket_screw,Source::954ccef518381680",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasParentComponent::front_bracket_screw_front_bracket->Source::bc6bf5b90e5e8760,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasParentComponent::front_bracket_screw_front_bracket,Source::bc6bf5b90e5e8760",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasRequiredTool::front_bracket_screw_screwdriver->Source::9a3aa01f0a245ff0,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasRequiredTool::front_bracket_screw_screwdriver,Source::9a3aa01f0a245ff0",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasTimeWindow::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_7_178_8_273_5->Source::b76dc6b0163fce4c,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::hasTimeWindow::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_7_178_8_273_5,Source::b76dc6b0163fce4c",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::isA::front_bracket_screw_component->Source::3b31dcf974bf5ac6,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::isA::front_bracket_screw_component,Source::3b31dcf974bf5ac6",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::isA::front_bracket_screw_fastener->Source::3b31dcf974bf5ac6,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::isA::front_bracket_screw_fastener,Source::3b31dcf974bf5ac6",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::isA::front_bracket_screw_screw->Source::3b31dcf974bf5ac6,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::isA::front_bracket_screw_screw,Source::3b31dcf974bf5ac6",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::requiresInstalledBefore::front_bracket_screw_front_bracket_front_chassis->Source::6fbf312f51873e79,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::requiresInstalledBefore::front_bracket_screw_front_bracket_front_chassis,Source::6fbf312f51873e79",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_7_front_bracket_screw->Source::3e9e862a166e7097,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_7_front_bracket_screw,Source::3e9e862a166e7097",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::hasAction::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_8_install->Source::71af7a188e6b809a,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::hasAction::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_8_install,Source::71af7a188e6b809a",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::hasInstallTarget::front_wheel_assy_front_chassis->Source::4ab34e1efb9ebb50,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::hasInstallTarget::front_wheel_assy_front_chassis,Source::4ab34e1efb9ebb50",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::hasLabel::front_wheel_assy_front_wheel_assy->Source::954ccef518381680,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::hasLabel::front_wheel_assy_front_wheel_assy,Source::954ccef518381680",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::hasParentComponent::front_wheel_assy_front_chassis->Source::87ddf6c8d2a73e60,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::hasParentComponent::front_wheel_assy_front_chassis,Source::87ddf6c8d2a73e60",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::hasTimeWindow::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_8_178_8_273_5->Source::b76dc6b0163fce4c,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::hasTimeWindow::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_8_178_8_273_5,Source::b76dc6b0163fce4c",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::isA::front_wheel_assy_component->Source::d7937904d60a3256,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::isA::front_wheel_assy_component,Source::d7937904d60a3256",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::isA::front_wheel_assy_wheelassembly->Source::d7937904d60a3256,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::isA::front_wheel_assy_wheelassembly,Source::d7937904d60a3256",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::requiresInstalledBefore::front_wheel_assy_front_chassis_base->Source::4ab34e1efb9ebb50,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::requiresInstalledBefore::front_wheel_assy_front_chassis_base,Source::4ab34e1efb9ebb50",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_8_front_wheel_assy->Source::3e9e862a166e7097,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_8_front_wheel_assy,Source::3e9e862a166e7097",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::hasAction::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_9_remove->Source::71af7a188e6b809a,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::hasAction::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_9_remove,Source::71af7a188e6b809a",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::hasInstallTarget::front_wheel_assy_front_chassis->Source::4ab34e1efb9ebb50,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::hasInstallTarget::front_wheel_assy_front_chassis,Source::4ab34e1efb9ebb50",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::hasLabel::front_wheel_assy_front_wheel_assy->Source::954ccef518381680,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::hasLabel::front_wheel_assy_front_wheel_assy,Source::954ccef518381680",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::hasParentComponent::front_wheel_assy_front_chassis->Source::87ddf6c8d2a73e60,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::hasParentComponent::front_wheel_assy_front_chassis,Source::87ddf6c8d2a73e60",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::hasTimeWindow::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_9_273_5->Source::b76dc6b0163fce4c,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::hasTimeWindow::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_9_273_5,Source::b76dc6b0163fce4c",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::isA::front_wheel_assy_component->Source::d7937904d60a3256,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::isA::front_wheel_assy_component,Source::d7937904d60a3256",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::isA::front_wheel_assy_wheelassembly->Source::d7937904d60a3256,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::isA::front_wheel_assy_wheelassembly,Source::d7937904d60a3256",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::requiresInstalledBefore::front_wheel_assy_front_chassis_base->Source::4ab34e1efb9ebb50,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::requiresInstalledBefore::front_wheel_assy_front_chassis_base,Source::4ab34e1efb9ebb50",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_9_front_wheel_assy->Source::3e9e862a166e7097,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_9_front_wheel_assy,Source::3e9e862a166e7097",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0->Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_0_in,"source,target",procedural_reasoning_graph_nodes.csv,"Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_0_in",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1->Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_1_in,"source,target",procedural_reasoning_graph_nodes.csv,"Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_1_in",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1->Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_1_in,"source,target",procedural_reasoning_graph_nodes.csv,"Step::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_1_in",PASS,edge endpoints resolved
